outcome,variable,OR,CILow,CIHigh,p
3M Cardiac Anxiety,HADS-A,1.8668888888888888,1.1044552999285893,3.155649779291328,0.019754893273068487
3M Cardiac Anxiety,HADS-D,2.48957264957265,1.4008098109271105,4.424563512585713,0.0018786053130983198
3M Cardiac Anxiety,3M New Depression Diagnosis ,2.2082228116710874,0.9853176577653919,4.948909569979124,0.05434518517612259
3M Cardiac Anxiety,3M New Anxiety Diagnosis ,0.6760037348272643,0.23186656945360232,1.9708794181813023,0.4732386536689076
3M Cardiac Anxiety,3M New Substance Use Disorder,1.1688888888888889,0.05550285990099106,24.61677176644919,0.9200505468582441
3M Cardiac Anxiety,3M New Stroke,3.046875,0.7431952812382675,12.491262390898761,0.12169482014654323
3M Cardiac Anxiety,3M New MI,1.809375,0.48476672378491986,6.753429495044152,0.3775350692363182
3M Cardiac Anxiety,3M New CABG/Stent,1.0819672131147542,0.4350068479257381,2.6911140728873195,0.865432321174884
3M Cardiac Anxiety,3M Cardiac Rehab,1.02,0.5559753269552676,1.8713060626226459,0.9490020145251415
3M Cardiac Anxiety,3M Hospitalized ,1.6285403050108933,0.8307306884889526,3.192543097052376,0.1556029435356093
3M Cardiac Anxiety,3M HADS-A,6.136363636363637,3.5110257578697905,10.724774260993165,1.904219193294504e-10
3M Cardiac Anxiety,3M HADS-D,2.9076023391812864,1.6247206943258026,5.203449055790257,0.0003250343677469585
3M Cardiac Anxiety,3M SF-12 (Low),3.8745098039215686,2.1107458607434313,7.112095539250278,1.2385307683733073e-05
3M Cardiac Anxiety,3M Cardiac Anxiety,107055.0,2106.1398846157995,5441601.058274751,7.557544551835747e-09
3M Cardiac Anxiety,3M MOS (Low Support),0.926759410801964,0.49887817780538424,1.7216287336686424,0.8097790212874528
3M MOS (Low Support),Age,15.0,0.18199715198760905,1236.2830821403106,0.2289442523327928
3M MOS (Low Support),Race,0.6069527090510491,0.24630611894617876,1.4956656074992036,0.2778718336637145
3M MOS (Low Support),Indigenous,0.5828377230246389,0.127191469156948,2.670775120628356,0.48698962860561723
3M MOS (Low Support),Gender Identity,1.0761035007610351,0.04352193661527345,26.60724302290745,0.9642547137718767
3M MOS (Low Support),Highschool Education,0.7704770477047704,0.3447728833766363,1.7218143005503173,0.5250697525113024
3M MOS (Low Support),Post- Secondary Education,1.3584247258225324,0.8806912517821243,2.09530608143538,0.1659286117323019
3M MOS (Low Support),Employment,1.6841614906832298,0.9022532045944954,3.14368506784649,0.1016346393134353
3M MOS (Low Support),Household income before taxes,2.1543560606060606,1.3909957796460555,3.3366384742382533,0.0005847656754629711
3M MOS (Low Support),Marital status,1.4186162269785962,0.921570115575823,2.183742685915481,0.11208752626475249
3M MOS (Low Support),Living situation,16.971153846153847,1.9607655975680727,146.89163417955328,0.010125772707486953
3M MOS (Low Support),Pack years,0.4112903225806452,0.09238966594894134,1.8309377754648057,0.2435591526351576
3M MOS (Low Support),Alcohol use - average number of drinks/week,11.920353982300885,0.4791763504887994,296.5397581045226,0.1307004297583782
3M MOS (Low Support),Substance Use Disorder,0.2901618929016189,0.015916888438150364,5.289596922125214,0.4035070788225448
3M MOS (Low Support),Depression,1.1906821552150273,0.7623363623286739,1.8597092632664747,0.4429866114942177
3M MOS (Low Support),Anxiety,0.8259754738015608,0.5152767672087442,1.324017550834641,0.427102627803701
3M MOS (Low Support),Health Anxiety,1.7567058141220822,1.1366816766987327,2.714933635890964,0.011186703815911515
3M MOS (Low Support),Delay to Hospital,0.6114143920595534,0.3954261885971493,0.9453788585520313,0.026924212871290442
3M MOS (Low Support),Personal Stressors,1.7442348008385744,1.1289421000950952,2.69487251844015,0.012196147647059464
3M MOS (Low Support),Menopause,1.009671179883946,0.5915945542804496,1.7232002629371206,0.9718486912377376
3M MOS (Low Support),Complicated Pregnancy,1.271114864864865,0.7981271866709686,2.0244054164095484,0.3123332174243949
3M MOS (Low Support),Stroke History,0.8654108654108654,0.4153409313477496,1.8031836244526709,0.6995417146654321
3M MOS (Low Support),MI History,0.6474164133738601,0.35372569357461336,1.184952125106116,0.1586175013214134
3M MOS (Low Support),CABG/Stent History,0.7221052631578947,0.38611174090815936,1.3504795525095448,0.3080464804176074
3M MOS (Low Support),High cholesterol,1.1460933888118354,0.7382859126717533,1.7791617493075493,0.5433750218472371
3M MOS (Low Support),Diabetes,1.0173387096774194,0.6255411005533799,1.6545324508533996,0.9447670948810847
3M MOS (Low Support),Hypertension,1.4568500539374325,0.9274450406368858,2.28845051368221,0.10244941626617947
3M MOS (Low Support),BMI,0.1111111111111111,0.0012021415499476045,10.269738212512303,0.3413880904342418
3M MOS (Low Support),HFrEF,0.7615799943165672,0.4891886947854824,1.1856449135595095,0.22782311928800514
3M MOS (Low Support),STEMI,1.3880873103958564,0.9025396166697763,2.134849646147977,0.13540948594778457
3M MOS (Low Support),ESSI score,4.615942028985507,2.9319126869580208,7.267242612555982,3.969287992051062e-11
3M MOS (Low Support),HADS-A,2.8234265734265733,1.8152111939416824,4.391630925446701,4.118903875287187e-06
3M MOS (Low Support),HADS-D,2.746881496881497,1.668956032355423,4.521004635011897,7.043939118831103e-05
3M MOS (Low Support),3M New Depression Diagnosis ,1.3292929292929292,0.617322917904038,2.862391206643744,0.4669927424966557
3M MOS (Low Support),3M New Anxiety Diagnosis ,1.0086206896551724,0.46201731652382216,2.2018994942758203,0.9828076716793264
3M MOS (Low Support),3M New Substance Use Disorder,0.6438356164383562,0.03067543852509597,13.513231462214646,0.7767828682566442
3M MOS (Low Support),3M New Stroke,0.40046296296296297,0.04952769412322877,3.23799820573235,0.39079577314757097
3M MOS (Low Support),3M New MI,0.11550820226619313,0.0068102157472082325,1.959136874075867,0.1350741051542198
3M MOS (Low Support),3M New CABG/Stent,0.45248868778280543,0.17247756972776662,1.1870877639021125,0.10707513938594243
3M MOS (Low Support),3M Cardiac Rehab,0.844891207532765,0.5171548576398556,1.3803237889400042,0.5009467304789037
3M MOS (Low Support),3M Hospitalized ,0.637466307277628,0.3202992460669961,1.2686988742682752,0.19975777480766732
3M MOS (Low Support),3M HADS-A,3.0326674989596336,1.9420466704917054,4.735762687370164,1.0670241415550206e-06
3M MOS (Low Support),3M HADS-D,2.71456203371097,1.623583983140058,4.538630037858266,0.00014006811785363113
3M MOS (Low Support),3M SF-12 (Low),0.3668263715500371,0.23358737400165616,0.5760653264744173,1.3297828561310026e-05
3M MOS (Low Support),3M Cardiac Anxiety,0.926759410801964,0.49887817780538424,1.7216287336686424,0.8097790212874528
3M MOS (Low Support),3M MOS (Low Support),155271.0,3062.7684594066923,7871663.744921261,2.4083690708144795e-09
