outcome,variable,OR,CILow,CIHigh,p
HADS Anxiety Score?.1,Anxiety Hx,1.76,0.5338503381858646,5.802375269680066,0.3529928292662202
HADS Anxiety Score?.1,Health Anxiety,2.7,0.6875685199752546,10.602579653097507,0.15466639083409495
HADS Anxiety Score?.1,COVID Health Anxiety,2.75,0.8341411534154133,9.066211358875101,0.09650454240924661
HADS Anxiety Score?.1,COVID Wait,1.4,0.27621880407504934,7.0958239304644275,0.6845010058155929
HADS Anxiety Score?.1,COVID Lonely,2.4,0.7038686559098625,8.183344934651595,0.16184715941245376
HADS Anxiety Score?.1,Stressors,1.7809523809523808,0.5501102272763175,5.765737893883548,0.3355933318094243
HADS Anxiety Score?.1,Menopause,0.8666666666666667,0.2349199419516959,3.1973067287133676,0.8298780631600905
HADS Anxiety Score?.1,Complicated Pregnancy,2.857142857142857,0.8171715092198654,9.989659715272904,0.10020758231005583
HADS Anxiety Score?.1,Hx Stroke,0.32972972972972975,0.01499037071149532,7.252768911463125,0.48171177291389133
HADS Anxiety Score?.1,Hx ACS,3.5714285714285716,1.0258351935724213,12.433870587338019,0.04549199092933282
HADS Anxiety Score?.1,Hx CABG/stent,1.2380952380952381,0.29858971251132704,5.133732859386288,0.7685101770100502
HADS Anxiety Score?.1,High cholesterol,0.9066666666666666,0.284124211306949,2.8932572858296894,0.8685494571323793
HADS Anxiety Score?.1,Diabetes,2.857142857142857,0.8171715092198654,9.989659715272904,0.10020758231005583
HADS Anxiety Score?.1,Hypertension,0.9090909090909091,0.26504394301300677,3.1181481515734104,0.8795322207732734
HADS Anxiety Score?.1,Obese,1.1692307692307693,0.36395466058396325,3.7562387290836474,0.7928818997860793
HADS Anxiety Score?.1,eGFR <60,0.3194444444444444,0.06075401889232633,1.6796379062144438,0.177783650482353
HADS Anxiety Score?.1,LVEF <55,4.833333333333333,1.0355692856261745,22.55871377740353,0.045020102099422366
HADS Anxiety Score?.1,STEMI,1.4615384615384615,0.4570320806513675,4.673839682133091,0.5222815374672283
HADS Anxiety Score?.1,ESSI Low,3.4363636363636365,0.895438050340483,13.187506424182208,0.07201220713427536
HADS Anxiety Score?.1,HADS-A>7,4.963636363636364,1.4032776900379167,17.55724196666129,0.012931488299308753
HADS Anxiety Score?.1,HADS-D>7,30.0,5.293488199073655,170.0202146776292,0.00012159143654253316
HADS Anxiety Score?.1,Quit Smoking,1.08,0.22595823028905246,5.1620159996292525,0.9231832234729759
HADS Anxiety Score?.1,Less Drinking,3.875,0.3260790444547876,46.04903398532251,0.28344125284649246
HADS Anxiety Score?.1,New Depression,1.2083333333333333,0.18245809680478942,8.00221787913617,0.8444524757891207
HADS Anxiety Score?.1,New Anxiety,0.5686274509803921,0.05471631227120208,5.909337902851227,0.6364706144402641
HADS Anxiety Score?.1,New SUD,0.5675675675675675,0.021968510315789884,14.663394974170467,0.7328053050389045
HADS Anxiety Score?.1,F/U Less Social Support,1.6666666666666667,0.5179417097607845,5.363108870032338,0.3916214197172623
HADS Anxiety Score?.1,Hospitalized,0.5666666666666667,0.17050029833764,1.8833463298417115,0.35397408262973906
HADS Anxiety Score?.1,Cardiac Rehab,1.542857142857143,0.3566205585595622,6.674904477969782,0.5617352756241811
HADS Anxiety Score?.1,No Intervention,0.3176470588235294,0.03411570396124001,2.957572093305599,0.3137291642750758
HADS Anxiety Score?.1,Low Emotional/Informational Support,2.757575757575758,0.7526683523639585,10.103020852260354,0.12574026229947197
HADS Anxiety Score?.1,Low Tangible Support,4.333333333333333,1.2032725691983537,15.605589505200752,0.02489266205905184
HADS Anxiety Score?.1,Low Affectionate Support,1.6666666666666667,0.4274146450589159,6.499023395407713,0.46188720433373476
HADS Anxiety Score?.1,Low Positive Social Interaction,1.7857142857142858,0.4917905591092997,6.484011234333966,0.3781598581440141
HADS Anxiety Score?.1,Additional Item Low,6.2,0.5938552915072214,64.72957393784978,0.1273684937624919
HADS Anxiety Score?.1,New MACE,3.0,0.4516139278023263,19.92852621662135,0.25546649195574955
HADS Anxiety Score?.1,HADS Anxiety Score?,6.0,1.6931401968974467,21.262267629087845,0.005506914736519665
HADS Anxiety Score?.1,HADS Depression Score?,14.04,3.4444580318459024,57.228625861457076,0.00022858164918785647
HADS Anxiety Score?.1,SF-12 Low,0.7342657342657343,0.20758545710620072,2.5972251429972317,0.6317814566411827
HADS Anxiety Score?.1,CAQ High,3.8181818181818183,1.125319109653918,12.955002960162748,0.031601461200078236
HADS Anxiety Score?.1,Quit smoking 6mo,1.2380952380952381,0.29858971251132704,5.133732859386288,0.7685101770100502
HADS Anxiety Score?.1,Less drinking 6mo,1.2083333333333333,0.18245809680478942,8.00221787913617,0.8444524757891207
HADS Anxiety Score?.1,New Depression 6mo,1.2083333333333333,0.18245809680478942,8.00221787913617,0.8444524757891207
HADS Anxiety Score?.1,New Anxiety 6 Mo,0.875,0.14389621523693094,5.320675034707255,0.8847207343064347
HADS Anxiety Score?.1,New SUD 6mo,0.5675675675675675,0.021968510315789884,14.663394974170467,0.7328053050389045
HADS Anxiety Score?.1,F/U Less Social Support 6mo,4.464285714285714,1.2768304831560395,15.608843305113911,0.01914682161570433
HADS Anxiety Score?.1,Hospitalized 6mo,0.8823529411764706,0.2777818504684936,2.802727073384055,0.8319048862481782
HADS Anxiety Score?.1,High cholesterol f/u 6mo,0.1956521739130435,0.0562403568756625,0.680645985969286,0.010322792103434907
HADS Anxiety Score?.1,Diabetes f/u 6mo,0.6,0.13720762038393647,2.6237609761953635,0.4973963089194646
HADS Anxiety Score?.1,Hypertension f/u 6mo,1.8333333333333333,0.4852270658875594,6.926882994383446,0.37146072873421954
HADS Anxiety Score?.1,Cardiac Rehab 6mo,1.1538461538461537,0.3127632363262224,4.256769313375785,0.8298780631600906
HADS Anxiety Score?.1,No Intervention 6mo,0.8571428571428571,0.21795178364453127,3.3709009638079874,0.8253692279996971
HADS Anxiety Score?.1,Low Emotional/Informational Support 6mo,2.5555555555555554,0.7673010917639704,8.511475179211427,0.12638836358332986
HADS Anxiety Score?.1,Low Tangible Support 6mo,8.75,2.156213933752682,35.50784029428396,0.0024040972247396206
HADS Anxiety Score?.1,Low Affectionate Support 6mo,2.076923076923077,0.5095352118115242,8.465773056428564,0.3079672114839622
HADS Anxiety Score?.1,Low Positive Social Interaction 6mo,1.9090909090909092,0.552304208230163,6.598950442280025,0.3068497621157309
HADS Anxiety Score?.1,Additional Item Low 6mo,3.717948717948718,0.770571618496879,17.93881624690606,0.10196078512582397
HADS Anxiety Score?.1,New MACE 6mo,4.285714285714286,0.699913780483392,26.242299338770252,0.11546950922602273
HADS Anxiety Score?.1,HADS Anxiety Score?.1,2405.0,45.785150503421846,126329.71468702973,0.0001171454506923642
HADS Anxiety Score?.1,HADS Depression Score?.1,18.9,4.368601842354637,81.76757985512984,8.388797121018792e-05
HADS Anxiety Score?.1,SF-12 Low 6mo,1.6071428571428572,0.5023914290415872,5.141226569475366,0.42387490121827565
HADS Anxiety Score?.1,CAQ High 6mo,3.3333333333333335,0.9905053585505188,11.217618375503635,0.05182416251044904
HADS Anxiety Score?.1,SSS Score?,2.3863636363636362,0.7319977346254986,7.779711788141245,0.14914269834735075
HADS Depression Score?.1,Age,9.0,0.09737346554575604,831.8487952134964,0.3413880904342418
HADS Depression Score?.1,Non-White,3.1153846153846154,0.7472224083457736,12.988932335771063,0.11876502909605267
HADS Depression Score?.1,Indigenous,1.7058823529411764,0.21973813160334338,13.243193526962015,0.6095022079628067
HADS Depression Score?.1,Non-Woman Gender,9.0,0.4086430989362345,198.2169776287828,0.16369683229407772
HADS Depression Score?.1,Less than highschool,0.7941176470588235,0.13092260223380034,4.816760640336814,0.8020854326331022
HADS Depression Score?.1,Unemployed,1.265625,0.250549453104842,6.393175561850964,0.7755944917640236
HADS Depression Score?.1,<$20k Income,5.625,0.5401463665097025,58.5778725208395,0.14851526339111715
HADS Depression Score?.1,Marital status,1.0928571428571427,0.3477192380384219,3.434773242433905,0.8792037719456206
HADS Depression Score?.1,Unstable Housing,18.29032258064516,0.9249314533898955,361.6872351761597,0.056294305360934514
HADS Depression Score?.1,Smoker,0.4336734693877551,0.12522066921251562,1.5019299867470643,0.18743096059448328
HADS Depression Score?.1,Alcohol use - average number of drinks/week,18.29032258064516,0.9249314533898955,361.6872351761597,0.056294305360934514
HADS Depression Score?.1,SUD Hx,5.108108108108108,0.1977165928421089,131.97055476753422,0.32561424047438214
HADS Depression Score?.1,Depression Hx,2.8875,0.8857172588968534,9.413451263650904,0.07862484094194779
HADS Depression Score?.1,Anxiety Hx,1.5272727272727273,0.4684785501603191,4.979015544410397,0.48244679509279076
HADS Depression Score?.1,Health Anxiety,3.9375,0.9669620622356221,16.033624126012633,0.05573469864204395
HADS Depression Score?.1,COVID Health Anxiety,1.1515151515151516,0.36002810337052615,3.6830101088089537,0.8120125633832562
HADS Depression Score?.1,COVID Wait,1.265625,0.250549453104842,6.393175561850964,0.7755944917640236
HADS Depression Score?.1,COVID Lonely,3.085714285714286,0.8993820500811758,10.58686089210011,0.0732288172120253
HADS Depression Score?.1,Stressors,2.0816326530612246,0.6459568315862324,6.7081796962344695,0.21944572124198858
HADS Depression Score?.1,Menopause,0.9739130434782609,0.2654277718386373,3.5735017842583505,0.9682096409851954
HADS Depression Score?.1,Complicated Pregnancy,1.6770833333333333,0.489550291755867,5.7452902271929585,0.4104847919060576
HADS Depression Score?.1,Hx Stroke,0.30256410256410254,0.013769555342258901,6.648365461698548,0.44825488988764495
HADS Depression Score?.1,Hx ACS,4.62962962962963,1.304234834668452,16.433750991625033,0.01774272839041171
HADS Depression Score?.1,Hx CABG/stent,1.8571428571428572,0.45816314061789776,7.527841692339759,0.3859849249460179
HADS Depression Score?.1,High cholesterol,1.0928571428571427,0.3477192380384219,3.434773242433905,0.8792037719456206
HADS Depression Score?.1,Diabetes,3.75,1.0564302160814458,13.311338303216276,0.040861702229060354
HADS Depression Score?.1,Hypertension,1.54,0.43744572076747096,5.421472624853154,0.5013184942759716
HADS Depression Score?.1,Obese,0.7083333333333334,0.2198047551925374,2.282644479968674,0.5635375507981814
HADS Depression Score?.1,eGFR <60,0.2875816993464052,0.05480194103242484,1.509129644696944,0.14063157785803188
HADS Depression Score?.1,LVEF <55,4.3076923076923075,0.9289389158833168,19.97570852127193,0.06206593121888208
HADS Depression Score?.1,STEMI,0.8831168831168831,0.27874083751909495,2.7979231037240906,0.8326818558349474
HADS Depression Score?.1,ESSI Low,4.909090909090909,1.2227254648335433,19.7093904125075,0.024862060013250357
HADS Depression Score?.1,HADS-A>7,5.88,1.6532988036624343,20.912372236288927,0.006206338628599816
HADS Depression Score?.1,HADS-D>7,166.0909090909091,8.59653136347058,3208.990802949572,0.0007144258039925858
HADS Depression Score?.1,Quit Smoking,0.19047619047619047,0.02147509145986079,1.689453998653991,0.1364649557060971
HADS Depression Score?.1,Less Drinking,3.5294117647058822,0.29759836534730866,41.85758006535683,0.3175697537418969
HADS Depression Score?.1,New Depression,1.0980392156862746,0.16621637329446767,7.253738577540356,0.922652384581729
HADS Depression Score?.1,New Anxiety,0.5185185185185185,0.049978034995660316,5.37959233631304,0.5821369585462074
HADS Depression Score?.1,New SUD,0.5213675213675214,0.020200921641191458,13.45602429260651,0.6945438761589634
HADS Depression Score?.1,F/U Less Social Support,4.190476190476191,1.2463453282763222,14.089265875640747,0.020561094202843883
HADS Depression Score?.1,Hospitalized,0.33482142857142855,0.09684023025648501,1.1576324089037884,0.08385746110502956
HADS Depression Score?.1,Cardiac Rehab,1.3866666666666667,0.3219261949787486,5.972935643125836,0.6608391462520162
HADS Depression Score?.1,No Intervention,0.7941176470588235,0.13092260223380034,4.816760640336814,0.8020854326331022
HADS Depression Score?.1,Low Emotional/Informational Support,6.075,1.5232125353833026,24.228808615150378,0.010581108442584324
HADS Depression Score?.1,Low Tangible Support,16.0,3.5268879890460956,72.58523684196714,0.00032603307237136236
HADS Depression Score?.1,Low Affectionate Support,6.787878787878788,1.516010512568686,30.39246631665244,0.012279003645547034
HADS Depression Score?.1,Low Positive Social Interaction,6.075,1.5232125353833026,24.228808615150378,0.010581108442584324
HADS Depression Score?.1,Additional Item Low,5.625,0.5401463665097025,58.5778725208395,0.14851526339111715
HADS Depression Score?.1,New MACE,1.0980392156862746,0.16621637329446767,7.253738577540356,0.922652384581729
HADS Depression Score?.1,HADS Anxiety Score?,7.428571428571429,2.0603955647657366,26.783048077305516,0.002177899237622694
HADS Depression Score?.1,HADS Depression Score?,35.0,6.905470101876232,177.39559826161067,1.7588569701897302e-05
HADS Depression Score?.1,SF-12 Low,1.4259259259259258,0.4241036186495818,4.794264082683308,0.5662925464352001
HADS Depression Score?.1,CAQ High,6.844444444444444,1.8987208914131621,24.67262037561508,0.0032812802843241555
HADS Depression Score?.1,Quit smoking 6mo,0.3382352941176471,0.06357464809569005,1.799508414339253,0.20369553287813202
HADS Depression Score?.1,Less drinking 6mo,2.71875,0.41053071781077616,18.004990228056386,0.29975726432818894
HADS Depression Score?.1,New Depression 6mo,1.0980392156862746,0.16621637329446767,7.253738577540356,0.922652384581729
HADS Depression Score?.1,New Anxiety 6 Mo,0.28888888888888886,0.03107633671793937,2.685541442060635,0.2750225062238373
HADS Depression Score?.1,New SUD 6mo,0.5213675213675214,0.020200921641191458,13.45602429260651,0.6945438761589634
HADS Depression Score?.1,F/U Less Social Support 6mo,3.8095238095238093,1.1103482099767603,13.070198632222361,0.03346879420879386
HADS Depression Score?.1,Hospitalized 6mo,0.3684210526315789,0.11326285125003445,1.1983988617990877,0.09706442055949334
HADS Depression Score?.1,High cholesterol f/u 6mo,0.1605351170568562,0.04561968264216901,0.56492115498928,0.004377158030166351
HADS Depression Score?.1,Diabetes f/u 6mo,0.9142857142857143,0.22827816203400603,3.6618411498442587,0.8992727250715082
HADS Depression Score?.1,Hypertension f/u 6mo,3.3684210526315788,0.806641406696868,14.066052515545492,0.09584405010345226
HADS Depression Score?.1,Cardiac Rehab 6mo,1.0267857142857142,0.27983755441374186,3.7675032762130645,0.9682096409851955
HADS Depression Score?.1,No Intervention 6mo,1.9230769230769231,0.5162025564940743,7.164290074788616,0.32978927466070773
HADS Depression Score?.1,Low Emotional/Informational Support 6mo,4.714285714285714,1.3638532488948925,16.295367418691498,0.014270386741605396
HADS Depression Score?.1,Low Tangible Support 6mo,7.5,1.8805093029423483,29.91210940142022,0.004306465167389158
HADS Depression Score?.1,Low Affectionate Support 6mo,1.8571428571428572,0.45816314061789776,7.527841692339759,0.3859849249460179
HADS Depression Score?.1,Low Positive Social Interaction 6mo,5.777777777777778,1.5524520272787408,21.50321907717725,0.008897181928690904
HADS Depression Score?.1,Additional Item Low 6mo,3.3333333333333335,0.694467148320508,15.999476919796864,0.13247674852155342
HADS Depression Score?.1,New MACE 6mo,1.75,0.3151991315708382,9.716080068931694,0.5222558867671163
HADS Depression Score?.1,HADS Anxiety Score?.1,18.9,4.368601842354636,81.76757985512984,8.388797121018792e-05
HADS Depression Score?.1,HADS Depression Score?.1,2457.0,46.81583812646737,128948.86093232335,0.00011179348960658195
HADS Depression Score?.1,SF-12 Low 6mo,1.3492063492063493,0.4292830099239778,4.240460793128278,0.6082032106500226
HADS Depression Score?.1,CAQ High 6mo,2.7142857142857144,0.8344467204339272,8.829020185907565,0.09706442055949334
HADS Depression Score?.1,SSS Score?,2.8875,0.8857172588968534,9.413451263650904,0.07862484094194779
SF-12 Low 6mo,Age,1.0,0.010819273949528446,92.42764391261066,1.0
SF-12 Low 6mo,Non-White,0.3877551020408163,0.08755516727747409,1.7172489509635886,0.2121018193159412
SF-12 Low 6mo,Indigenous,1.0909090909090908,0.141340319804339,8.419979849172272,0.9334920957012326
SF-12 Low 6mo,Non-Woman Gender,1.0869565217391304,0.0642012172011501,18.40268037986768,0.9539346513985727
SF-12 Low 6mo,Less than highschool,0.1826086956521739,0.019693072306307288,1.6932825518092598,0.13452577468269916
SF-12 Low 6mo,Unemployed,0.38181818181818183,0.06665118423179926,2.187284826927173,0.27963235249193963
SF-12 Low 6mo,<$20k Income,3.5714285714285716,0.34527054348441893,36.94234067028637,0.2855696770600116
SF-12 Low 6mo,Marital status,0.7142857142857143,0.23355999068040828,2.1844669549194777,0.5552160928094179
SF-12 Low 6mo,Unstable Housing,1.0909090909090908,0.141340319804339,8.419979849172272,0.9334920957012326
SF-12 Low 6mo,Smoker,0.3333333333333333,0.1002016318651179,1.1088752652319926,0.073216908979405
SF-12 Low 6mo,Alcohol use - average number of drinks/week,0.3333333333333333,0.03224280991174399,3.446074067838624,0.3566115842096752
SF-12 Low 6mo,SUD Hx,0.3469387755102041,0.013474615364526104,8.932834867361208,0.5229871875921097
SF-12 Low 6mo,Depression Hx,1.353846153846154,0.4388703424652497,4.176402984963959,0.5981225841974762
SF-12 Low 6mo,Anxiety Hx,0.5614973262032086,0.1734383384060568,1.8178175035049935,0.3355933318094243
SF-12 Low 6mo,Health Anxiety,1.4,0.36530993643471854,5.365307111897448,0.6235126694561951
SF-12 Low 6mo,COVID Health Anxiety,1.5982905982905984,0.5116203608615858,4.993024187470178,0.4197410626700646
SF-12 Low 6mo,COVID Wait,0.7857142857142857,0.15674363451187515,3.9385774146301227,0.7693481321143281
SF-12 Low 6mo,COVID Lonely,0.7777777777777778,0.23547853957815898,2.568974109864266,0.6801492649923766
SF-12 Low 6mo,Stressors,0.6205128205128205,0.2028513270769153,1.898119997384988,0.40284266759720044
SF-12 Low 6mo,Menopause,0.30303030303030304,0.0786896704321901,1.1669557649725888,0.08264216396642392
SF-12 Low 6mo,Complicated Pregnancy,0.9264705882352942,0.27578105799821506,3.112424606299855,0.9016871121933647
SF-12 Low 6mo,Hx Stroke,1.0869565217391304,0.0642012172011501,18.40268037986768,0.9539346513985727
SF-12 Low 6mo,Hx ACS,1.6285714285714286,0.4917575956262008,5.393398946043392,0.42471777388894383
SF-12 Low 6mo,Hx CABG/stent,1.8333333333333333,0.44749968136588214,7.510868166100476,0.3995399518305027
SF-12 Low 6mo,High cholesterol,0.9871794871794872,0.32428524382422586,3.0051424123269137,0.9818749657395532
SF-12 Low 6mo,Diabetes,0.42105263157894735,0.11909434772472076,1.488612364453608,0.1794262771622207
SF-12 Low 6mo,Hypertension,0.42,0.12386940449399328,1.4240804718533548,0.16376579562679472
SF-12 Low 6mo,Obese,1.353846153846154,0.4388703424652497,4.176402984963959,0.5981225841974762
SF-12 Low 6mo,eGFR <60,0.5428571428571428,0.136617272513514,2.157076276880507,0.3854600127589961
SF-12 Low 6mo,LVEF <55,0.84,0.19695527388241027,3.5825392541723446,0.8137364090383977
SF-12 Low 6mo,STEMI,0.42857142857142855,0.13615522523500928,1.3490005181272142,0.14753475478490824
SF-12 Low 6mo,ESSI Low,1.7294117647058824,0.4648673399501916,6.433803356079117,0.4138025367767968
SF-12 Low 6mo,HADS-A>7,1.1666666666666667,0.3840183769803406,3.5443905622797627,0.7857018007443166
SF-12 Low 6mo,HADS-D>7,1.1176470588235294,0.3249794429049436,3.8437352742408915,0.8599099925600983
SF-12 Low 6mo,Quit Smoking,1.1,0.24240689866602716,4.991607114560966,0.901700360169992
SF-12 Low 6mo,Less Drinking,8.627906976744185,0.4221665568524305,176.33035490627933,0.16156259004637463
SF-12 Low 6mo,New Depression,1.7142857142857142,0.260893372494704,11.264278130575114,0.5746990105076433
SF-12 Low 6mo,New Anxiety,0.3333333333333333,0.03224280991174399,3.446074067838624,0.3566115842096752
SF-12 Low 6mo,New SUD,3.382978723404255,0.13137018072669499,87.11676409135288,0.4621293999317849
SF-12 Low 6mo,F/U Less Social Support,0.5,0.1590917850184339,1.5714199194573912,0.2354678048984492
SF-12 Low 6mo,Hospitalized,0.5,0.1590917850184339,1.5714199194573912,0.2354678048984492
SF-12 Low 6mo,Cardiac Rehab,1.4473684210526316,0.33915548530071415,6.176740277111998,0.6174719054669824
SF-12 Low 6mo,No Intervention,0.5,0.08286946238170188,3.016792830735218,0.4497231469173467
SF-12 Low 6mo,Low Emotional/Informational Support,2.1,0.5764029386288209,7.650897843253109,0.26068710342126744
SF-12 Low 6mo,Low Tangible Support,3.0,0.8435197977869565,10.669577671575988,0.08967381890108357
SF-12 Low 6mo,Low Affectionate Support,3.8333333333333335,0.879298806258342,16.711548269891715,0.07365215742248885
SF-12 Low 6mo,Low Positive Social Interaction,2.1,0.5764029386288209,7.650897843253109,0.26068710342126744
SF-12 Low 6mo,Additional Item Low,1.0909090909090908,0.141340319804339,8.419979849172272,0.9334920957012326
SF-12 Low 6mo,New MACE,1.7142857142857142,0.260893372494704,11.264278130575114,0.5746990105076433
SF-12 Low 6mo,HADS Anxiety Score?,0.5833333333333334,0.18532238990320712,1.8361395941175975,0.35688762826459053
SF-12 Low 6mo,HADS Depression Score?,1.1333333333333333,0.35679535460175393,3.5999472187021855,0.8319048862481783
SF-12 Low 6mo,SF-12 Low,1.125,0.3425623549532563,3.6945828451369045,0.8460624014816291
SF-12 Low 6mo,CAQ High,0.9871794871794872,0.32428524382422586,3.0051424123269137,0.9818749657395532
SF-12 Low 6mo,Quit smoking 6mo,0.6666666666666666,0.16295130364937596,2.7274678661102354,0.5726930027260969
SF-12 Low 6mo,Less drinking 6mo,5.0,0.5171480299960933,48.342057882708836,0.16442486903057751
SF-12 Low 6mo,New Depression 6mo,1.7142857142857142,0.260893372494704,11.264278130575114,0.5746990105076433
SF-12 Low 6mo,New Anxiety 6 Mo,0.5,0.08286946238170188,3.016792830735218,0.4497231469173467
SF-12 Low 6mo,New SUD 6mo,3.382978723404255,0.13137018072669499,87.11676409135288,0.4621293999317849
SF-12 Low 6mo,F/U Less Social Support 6mo,0.9444444444444444,0.29259647567073194,3.0484827494837754,0.9238340766534294
SF-12 Low 6mo,Hospitalized 6mo,0.44642857142857145,0.1438344482372409,1.3856101360296649,0.16283147269450127
SF-12 Low 6mo,High cholesterol f/u 6mo,1.0266666666666666,0.3335651396791238,3.159935853783739,0.9634044423111888
SF-12 Low 6mo,Diabetes f/u 6mo,0.5428571428571428,0.136617272513514,2.157076276880507,0.3854600127589961
SF-12 Low 6mo,Hypertension f/u 6mo,0.5,0.1460039648582504,1.7122822674214042,0.269743700780793
SF-12 Low 6mo,Cardiac Rehab 6mo,1.3725490196078431,0.3863336150458905,4.876331589739284,0.6244197916441083
SF-12 Low 6mo,No Intervention 6mo,1.7294117647058824,0.4648673399501916,6.433803356079117,0.4138025367767968
SF-12 Low 6mo,Low Emotional/Informational Support 6mo,4.963636363636364,1.4032776900379167,17.55724196666129,0.012931488299308753
SF-12 Low 6mo,Low Tangible Support 6mo,2.52,0.7018039699483085,9.048680645775969,0.15645748741657092
SF-12 Low 6mo,Low Affectionate Support 6mo,6.0,1.1253463378231767,31.99015164490329,0.035879196699575386
SF-12 Low 6mo,Low Positive Social Interaction 6mo,2.0,0.5840158594330017,6.849129069685614,0.2697437007807929
SF-12 Low 6mo,Additional Item Low 6mo,2.017543859649123,0.42607782857029597,9.553379576840188,0.3763304249348438
SF-12 Low 6mo,New MACE 6mo,2.4,0.39745157956188226,14.492331383735717,0.339947759555982
SF-12 Low 6mo,HADS Anxiety Score?.1,1.6071428571428572,0.5023914290415872,5.141226569475366,0.42387490121827565
SF-12 Low 6mo,HADS Depression Score?.1,1.3492063492063493,0.4292830099239778,4.240460793128278,0.6082032106500226
SF-12 Low 6mo,SF-12 Low 6mo,2597.0,49.590971078241004,136000.7447597501,9.900548034280846e-05
SF-12 Low 6mo,CAQ High 6mo,0.8461538461538461,0.27839863343942006,2.571766687629033,0.7683443080366219
SF-12 Low 6mo,SSS Score?,2.659090909090909,0.8361949378528415,8.45588049237183,0.09753648205967544
CAQ High 6mo,Age,1.0,0.010819273949528446,92.42764391261066,1.0
CAQ High 6mo,Non-White,3.156862745098039,0.7109370588807344,14.017812500979455,0.1306772439053791
CAQ High 6mo,Indigenous,3.5714285714285716,0.34527054348441893,36.94234067028637,0.2855696770600116
CAQ High 6mo,Non-Woman Gender,5.888888888888889,0.2685011048020216,129.15780131053646,0.2604177526822884
CAQ High 6mo,Less than highschool,0.5,0.08286946238170188,3.016792830735218,0.4497231469173467
CAQ High 6mo,Unemployed,0.7857142857142857,0.15674363451187515,3.9385774146301227,0.7693481321143281
CAQ High 6mo,<$20k Income,3.5714285714285716,0.34527054348441893,36.94234067028637,0.2855696770600116
CAQ High 6mo,Marital status,1.8909090909090909,0.6129676684018777,5.833157888090158,0.2676815823519898
CAQ High 6mo,Unstable Housing,3.5714285714285716,0.34527054348441893,36.94234067028637,0.2855696770600116
CAQ High 6mo,Smoker,1.9038461538461537,0.5986957839064723,6.054210293354979,0.2753324037894459
CAQ High 6mo,Alcohol use - average number of drinks/week,3.5714285714285716,0.34527054348441893,36.94234067028637,0.2855696770600116
CAQ High 6mo,SUD Hx,3.382978723404255,0.13137018072669499,87.11676409135288,0.4621293999317849
CAQ High 6mo,Depression Hx,1.8888888888888888,0.605832749370605,5.889251180750078,0.2729893291558916
CAQ High 6mo,Anxiety Hx,0.8,0.2509014142791197,2.5508026801635353,0.7060387694972698
CAQ High 6mo,Health Anxiety,2.264705882352941,0.5686396754736983,9.019582971046564,0.24630630938278053
CAQ High 6mo,COVID Health Anxiety,1.1428571428571428,0.3682161874873366,3.5471619482359413,0.8172550375100619
CAQ High 6mo,COVID Wait,0.7857142857142857,0.15674363451187515,3.9385774146301227,0.7693481321143281
CAQ High 6mo,COVID Lonely,1.125,0.3425623549532563,3.6945828451369045,0.8460624014816291
CAQ High 6mo,Stressors,0.6205128205128205,0.2028513270769153,1.898119997384988,0.40284266759720044
CAQ High 6mo,Menopause,0.7285714285714285,0.20507219035395124,2.588436421410587,0.6244197916441083
CAQ High 6mo,Complicated Pregnancy,2.0,0.5840158594330017,6.849129069685614,0.2697437007807929
CAQ High 6mo,Hx Stroke,1.0869565217391304,0.0642012172011501,18.40268037986768,0.9539346513985727
CAQ High 6mo,Hx ACS,1.6285714285714286,0.4917575956262008,5.393398946043392,0.42471777388894383
CAQ High 6mo,Hx CABG/stent,0.6666666666666666,0.16295130364937596,2.7274678661102354,0.5726930027260969
CAQ High 6mo,High cholesterol,0.25735294117647056,0.07885728767568084,0.8398784473106478,0.024502570388047477
CAQ High 6mo,Diabetes,1.3571428571428572,0.40349726512880796,4.564682078095152,0.6216892100218316
CAQ High 6mo,Hypertension,1.2857142857142858,0.3892604429761404,4.246671487734807,0.6801492649923765
CAQ High 6mo,Obese,0.974025974025974,0.316462120204937,2.9979151927025693,0.9634044423111887
CAQ High 6mo,eGFR <60,0.32142857142857145,0.0740005269780075,1.3961566322536756,0.12986287945903344
CAQ High 6mo,LVEF <55,0.84,0.19695527388241027,3.5825392541723446,0.8137364090383977
CAQ High 6mo,STEMI,1.1538461538461537,0.37720288092814824,3.5295619786084487,0.8019238189651469
CAQ High 6mo,ESSI Low,1.1111111111111112,0.30327545235885645,4.070780841746934,0.8736390249276991
CAQ High 6mo,HADS-A>7,3.1481481481481484,0.9910982072270945,9.99985338528385,0.05179469377600059
CAQ High 6mo,HADS-D>7,3.9285714285714284,1.0294559696218684,14.992067582119837,0.04523244260321213
CAQ High 6mo,Quit Smoking,2.017543859649123,0.42607782857029597,9.553379576840188,0.3763304249348438
CAQ High 6mo,Less Drinking,0.5217391304347826,0.044233302359518466,6.15399949147741,0.6053383417786005
CAQ High 6mo,New Depression,0.696969696969697,0.10610848760674427,4.578019812084814,0.7069765691847618
CAQ High 6mo,New Anxiety,1.0909090909090908,0.141340319804339,8.419979849172272,0.9334920957012326
CAQ High 6mo,New SUD,0.3469387755102041,0.013474615364526104,8.932834867361208,0.5229871875921097
CAQ High 6mo,F/U Less Social Support,1.8888888888888888,0.605832749370605,5.889251180750078,0.2729893291558916
